COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
DNK;Denmark;2016;Yes. There is national legislation regulating marketing or advertising to children and provisions are substantial or complete.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;DK;DNK;DNK;nan
DJI;Djibouti;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;DJ;DJI;DJI;nan
DMA;Dominica;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;DM;DMA;DMA;nan
DOM;Dominican Republic;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;DO;DOM;DOM;nan
ECU;Ecuador;2016;Yes. There is national legislation regulating marketing or advertising to children and provisions are substantial or complete.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;EC;ECU;ECU;nan
EGY;Egypt;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;EG;EGY;EGY;nan
SLV;El Salvador;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;SV;SLV;SLV;nan
GNQ;Equatorial Guinea;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GQ;GNQ;GNQ;nan
ERI;Eritrea;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;ER;ERI;ERI;nan
EST;Estonia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;EE;EST;EST;nan
SWZ;Swaziland;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;SWZ;nan
ETH;Ethiopia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;ET;ETH;ETH;nan
FJI;Fiji;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;FJ;FJI;FJI;nan
FIN;Finland;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;FI;FIN;FIN;nan
FRA;France;2016;Yes. There is national legislation regulating marketing or advertising to children and provisions are substantial or complete.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;FR;FRA;FRA;nan
GAB;Gabon;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GA;GAB;GAB;nan
GMB;Gambia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GM;GMB;GMB;nan
GEO;Georgia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GE;GEO;GEO;nan
DEU;Germany;2016;Yes. There is national legislation regulating marketing or advertising to children and provisions are substantial or complete.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;DE;DEU;DEU;nan
GHA;Ghana;2016;No. There are no provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GH;GHA;GHA;nan
GRC;Greece;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GR;GRC;GRC;nan
GRD;Grenada;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GD;GRD;GRD;nan
GTM;Guatemala;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GT;GTM;GTM;nan
GIN;Guinea;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GN;GIN;GIN;nan
GNB;Guinea-Bissau;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;GNB;nan
GUY;Guyana;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;GY;GUY;GUY;nan
HTI;Haiti;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;HT;HTI;HTI;nan
HND;Honduras;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;HN;HND;HND;nan
HUN;Hungary;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;HU;HUN;HUN;nan
ISL;Iceland;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;IS;ISL;ISL;nan
IND;India;2016;Yes. There is national legislation regulating marketing or advertising to children and provisions are substantial or complete.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;IN;IND;IND;nan
IDN;Indonesia;2016;No. There are no provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;ID;IDN;IDN;nan
IRN;Iran;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;IR;IRN;IRN;nan
IRQ;Iraq;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;IQ;IRQ;IRQ;nan
IRL;Ireland;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;IE;IRL;IRL;nan
ISR;Israel;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;IL;ISR;ISR;nan
ITA;Italy;2016;No. There are no provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;IT;ITA;ITA;nan
JAM;Jamaica;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;JM;JAM;JAM;nan
JPN;Japan;2016;No. There are no provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;JP;JPN;JPN;nan
JOR;Jordan;2016;Yes, there are some provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;JO;JOR;JOR;nan
KAZ;Kazakhstan;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;KZ;KAZ;KAZ;nan
KEN;Kenya;2016;No. There are no provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;KE;KEN;KEN;nan
KIR;Kiribati;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;KI;KIR;KIR;nan
PRK;North Korea;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;PRK;nan
KOR;South Korea;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;KOR;nan
XK;Kosovo;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;XK;XKX;XK;nan
KWT;Kuwait;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;KW;KWT;KWT;nan
