COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
FSM;Micronesia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2023;Yes;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;NL;NLD;NLD;nan
NZL;New Zealand;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;NI;NIC;NIC;nan
NER;Niger;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;NE;NER;NER;nan
NGA;Nigeria;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2023;Yes;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2023;Yes;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;GBR;nan
USA;United States;2023;Yes;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2023;No;This indicator assesses whether a country has joined the Voluntary Principles on Security and Human Rights and therefore, whether it actively promotes the implementation of a set of principles that guide companies on providing security for their operations while respecting human rights.;;;;;;;;;;;;;;ZWE;nan
