COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
MCO;Monaco;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;NL;NLD;NLD;nan
NZL;New Zealand;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;NI;NIC;NIC;nan
NER;Niger;2021;one;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;NE;NER;NER;nan
NGA;Nigeria;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2021;one;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2021;one;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;GBR;nan
USA;United States;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2021;BOTH;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2021;ONE;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2021;NO;;This indicator assesses a country's commitment to ending the recruitment and use of child soldiers, through their endorsement of the Vancouver Principles (2017) and the Paris Commitments and Paris Principles (2007).;;;;;;;;;;;;;;ZWE;nan
