goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Age;dimensions.Sex;dimensions.Reporting Type;ATTR_ENDPOINT
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;178;Congo;2015.0;14.8;Float;;;;;;MICS 2014-15, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;178;Congo;2015.0;13.4;Float;;;;;;MICS 2014-15, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;178;Congo;2015.0;14.1;Float;;;;;;MICS 2014-15, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;188;Costa Rica;2018.0;3.2;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;188;Costa Rica;2018.0;4.3;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;188;Costa Rica;2018.0;3.8;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;384;Côte d'Ivoire;2016.0;21.5;Float;;;;;;MICS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;384;Côte d'Ivoire;2016.0;22.1;Float;;;;;;MICS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;384;Côte d'Ivoire;2016.0;22.6;Float;;;;;;MICS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;408;Democratic People's Republic of Korea;2017.0;4.3;Float;;;;;;MICS 2017, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;408;Democratic People's Republic of Korea;2017.0;4.5;Float;;;;;;MICS 2017, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;408;Democratic People's Republic of Korea;2017.0;4.1;Float;;;;;;MICS 2017, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;180;Democratic Republic of the Congo;2018.0;16.7;Float;;;;;;MICS 2017-18, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;180;Democratic Republic of the Congo;2018.0;12.6;Float;;;;;;MICS 2017-18, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;180;Democratic Republic of the Congo;2018.0;14.7;Float;;;;;;MICS 2017-18, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;214;Dominican Republic;2019.0;3;Float;;;;;;MICS 2019;;[' '];C;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;214;Dominican Republic;2019.0;4.6;Float;;;;;;MICS 2019;;[' '];C;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;214;Dominican Republic;2019.0;3.8;Float;;;;;;MICS 2019;;[' '];C;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;753;Eastern and South-Eastern Asia;2020.0;6.2;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;753;Eastern and South-Eastern Asia;2020.0;7.7;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;753;Eastern and South-Eastern Asia;2020.0;4.5;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;818;Egypt;2014.0;3.7;Float;;;;;;DHS 2014, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;818;Egypt;2014.0;5.8;Float;;;;;;DHS 2014, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;818;Egypt;2014.0;4.8;Float;;;;;;DHS 2014, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;222;El Salvador;2019.0;7.3;Float;;;;;;Encuesta de Hogares de Propósitos Múltiples (EHPM) 2019, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;222;El Salvador;2019.0;6.9;Float;;;;;;Encuesta de Hogares de Propósitos Múltiples (EHPM) 2019, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;222;El Salvador;2019.0;6.5;Float;;;;;;Encuesta de Hogares de Propósitos Múltiples (EHPM) 2019, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;748;Eswatini;2010.0;7.1;Float;;;;;;MICS 2010, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;748;Eswatini;2010.0;8.4;Float;;;;;;MICS 2010, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;748;Eswatini;2010.0;7.8;Float;;;;;;MICS 2010, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;231;Ethiopia;2015.0;38.9;Float;;;;;;National CLS 2015, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;231;Ethiopia;2015.0;50.6;Float;;;;;;National CLS 2015, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;231;Ethiopia;2015.0;45;Float;;;;;;National CLS 2015, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;513;Europe and Northern America;2020.0;1.8;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;513;Europe and Northern America;2020.0;2.8;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;513;Europe and Northern America;2020.0;2.3;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;242;Fiji;2021.0;16.7;Float;;;;;;MICS 2021 Factsheets;;[' '];C;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;266;Gabon;2012.0;16.6;Float;;;;;;DHS 2012, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;266;Gabon;2012.0;19.3;Float;;;;;;DHS 2012, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;266;Gabon;2012.0;19.6;Float;;;;;;DHS 2012, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;270;Gambia;2018.0;16.9;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;270;Gambia;2018.0;16.5;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;270;Gambia;2018.0;17.2;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;268;Georgia;2015.0;1.6;Float;;;;;;CLS 2015, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;268;Georgia;2015.0;1;Float;;;;;;CLS 2015, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;268;Georgia;2015.0;2.1;Float;;;;;;CLS 2015, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;288;Ghana;2018.0;21.7;Float;;;;;;MICS 2017-18, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;288;Ghana;2018.0;18.6;Float;;;;;;MICS 2017-18, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;288;Ghana;2018.0;20.1;Float;;;;;;MICS 2017-18, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;324;Guinea;2016.0;24.5;Float;;;;;;MICS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;324;Guinea;2016.0;23.9;Float;;;;;;MICS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;324;Guinea;2016.0;24.2;Float;;;;;;MICS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;624;Guinea-Bissau;2019.0;16.3;Float;;;;;;MICS 2018-19, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;624;Guinea-Bissau;2019.0;18.1;Float;;;;;;MICS 2018-19, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;624;Guinea-Bissau;2019.0;17.2;Float;;;;;;MICS 2018-19, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;328;Guyana;2020.0;5.5;Float;;;;;;MICS 2019-20, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;328;Guyana;2020.0;7.4;Float;;;;;;MICS 2019-20, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;328;Guyana;2020.0;6.4;Float;;;;;;MICS 2019-20, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;332;Haiti;2012.0;26.2;Float;;;;;;DHS 2012, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;332;Haiti;2012.0;44;Float;;;;;;DHS 2012, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;332;Haiti;2012.0;35.5;Float;;;;;;DHS 2012, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;340;Honduras;2019.0;12.9;Float;;;;;;MICS 2019;;[' '];C;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;340;Honduras;2019.0;17.6;Float;;;;;;MICS 2019;;[' '];C;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;340;Honduras;2019.0;15.3;Float;;;;;;MICS 2019;;[' '];C;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;368;Iraq;2018.0;4.8;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;368;Iraq;2018.0;4.5;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;368;Iraq;2018.0;4.1;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;388;Jamaica;2016.0;2.9;Float;;;;;;Jamaica Youth Activity Survey 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;388;Jamaica;2016.0;2.4;Float;;;;;;Jamaica Youth Activity Survey 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;388;Jamaica;2016.0;3.3;Float;;;;;;Jamaica Youth Activity Survey 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
