COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
DMA;Dominica;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;DM;DMA;DMA;nan
DOM;Dominican Republic;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;DO;DOM;DOM;nan
ECU;Ecuador;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;EC;ECU;ECU;nan
EGY;Egypt;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;EG;EGY;EGY;nan
SLV;El Salvador;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;SV;SLV;SLV;nan
GNQ;Equatorial Guinea;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GQ;GNQ;GNQ;nan
ERI;Eritrea;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;ER;ERI;ERI;nan
EST;Estonia;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;EE;EST;EST;nan
SWZ;Swaziland;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;;;SWZ;nan
ETH;Ethiopia;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;ET;ETH;ETH;nan
FJI;Fiji;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;FJ;FJI;FJI;nan
FIN;Finland;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;FI;FIN;FIN;nan
FRA;France;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;FR;FRA;FRA;nan
GAB;Gabon;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GA;GAB;GAB;nan
GMB;Gambia;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GM;GMB;GMB;nan
GEO;Georgia;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GE;GEO;GEO;nan
DEU;Germany;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;DE;DEU;DEU;nan
GHA;Ghana;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GH;GHA;GHA;nan
GRC;Greece;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GR;GRC;GRC;nan
GRD;Grenada;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GD;GRD;GRD;nan
GTM;Guatemala;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GT;GTM;GTM;nan
GIN;Guinea;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GN;GIN;GIN;nan
GNB;Guinea-Bissau;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;;;GNB;nan
GUY;Guyana;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;GY;GUY;GUY;nan
HTI;Haiti;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;HT;HTI;HTI;nan
HND;Honduras;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;HN;HND;HND;nan
HUN;Hungary;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;HU;HUN;HUN;nan
ISL;Iceland;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;IS;ISL;ISL;nan
IND;India;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;IN;IND;IND;nan
IDN;Indonesia;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;ID;IDN;IDN;nan
IRN;Iran;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;IR;IRN;IRN;nan
IRQ;Iraq;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;IQ;IRQ;IRQ;nan
IRL;Ireland;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;IE;IRL;IRL;nan
ISR;Israel;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;IL;ISR;ISR;nan
ITA;Italy;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;IT;ITA;ITA;nan
JAM;Jamaica;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;JM;JAM;JAM;nan
JPN;Japan;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;JP;JPN;JPN;nan
JOR;Jordan;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;JO;JOR;JOR;nan
KAZ;Kazakhstan;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;KZ;KAZ;KAZ;nan
KEN;Kenya;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;KE;KEN;KEN;nan
KIR;Kiribati;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;KI;KIR;KIR;nan
PRK;North Korea;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;;;PRK;nan
KOR;South Korea;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;;;KOR;nan
XK;Kosovo;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;XK;XKX;XK;nan
KWT;Kuwait;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;KW;KWT;KWT;nan
KGZ;Kyrgyzstan;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;;;KGZ;nan
LAO;Laos;2019;Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;;;LAO;nan
LVA;Latvia;2019;Countries that have constitutional provisions allowing for citizen suits:;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;LV;LVA;LVA;nan
LBN;Lebanon;2019;No;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;LB;LBN;LBN;nan
LSO;Lesotho;2019;Countries that have provisions in their environmental framework laws allowing for citizen suits;"This indicator assesses whether a country has legal provisions allowing for citizen suits. Data is taken from UNEP Environment Rule of Law First Global Report 2019. Figure 5.3: Protection of Environmental Standing (2017) on p. 187 - whether law allows for citizen suits, including in environmental laws. There are three categories:
Countries that have constitutional provisions allowing for citizen suits, 
Countries that have provisions in their environmental framework laws allowing for citizen suits, Countries that have provisions allowing for citizen suits in both their constitutions and their environmental framework laws. 
Any country not in this list is given a 0=no data";;;;;;;;;;;;LS;LSO;LSO;nan
