COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
MLT;Malta;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MT;MLT;MLT;nan
MHL;Marshall Islands;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MH;MHL;MHL;nan
MRT;Mauritania;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MR;MRT;MRT;nan
MUS;Mauritius;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MU;MUS;MUS;nan
MEX;Mexico;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MX;MEX;MEX;nan
FSM;Micronesia;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;NL;NLD;NLD;nan
NZL;New Zealand;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;NI;NIC;NIC;nan
NER;Niger;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;NE;NER;NER;nan
NGA;Nigeria;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2018;No data;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;GBR;nan
USA;United States;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2018;yes;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2018;no;The indicator assesses whether legislation criminalises knowing possession of CSAM, regardless of intent to distribute  167: “Simple possession,” for the purposes of this report, refers to knowing possession of CSAM regardless of the intent to distribute;;;;;;;;;;;;;;ZWE;nan
