COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
HRV;Croatia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;HR;HRV;HRV;nan
CUB;Cuba;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;CU;CUB;CUB;nan
CYP;Cyprus;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;CY;CYP;CYP;nan
CZE;Czech Republic;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;CZ;CZE;CZE;nan
DNK;Denmark;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;DK;DNK;DNK;nan
DJI;Djibouti;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;DJ;DJI;DJI;nan
DMA;Dominica;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;DM;DMA;DMA;nan
DOM;Dominican Republic;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;DO;DOM;DOM;nan
ECU;Ecuador;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;EC;ECU;ECU;nan
EGY;Egypt;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;EG;EGY;EGY;nan
SLV;El Salvador;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;SV;SLV;SLV;nan
GNQ;Equatorial Guinea;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GQ;GNQ;GNQ;nan
ERI;Eritrea;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;ER;ERI;ERI;nan
EST;Estonia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;EE;EST;EST;nan
SWZ;Swaziland;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;;;SWZ;nan
ETH;Ethiopia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;ET;ETH;ETH;nan
FJI;Fiji;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;FJ;FJI;FJI;nan
FIN;Finland;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;FI;FIN;FIN;nan
FRA;France;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;FR;FRA;FRA;nan
GAB;Gabon;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GA;GAB;GAB;nan
GMB;Gambia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GM;GMB;GMB;nan
GEO;Georgia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GE;GEO;GEO;nan
DEU;Germany;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;DE;DEU;DEU;nan
GHA;Ghana;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GH;GHA;GHA;nan
GRC;Greece;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GR;GRC;GRC;nan
GRD;Grenada;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GD;GRD;GRD;nan
GTM;Guatemala;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GT;GTM;GTM;nan
GIN;Guinea;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GN;GIN;GIN;nan
GNB;Guinea-Bissau;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;;;GNB;nan
GUY;Guyana;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;GY;GUY;GUY;nan
HTI;Haiti;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;HT;HTI;HTI;nan
HND;Honduras;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;HN;HND;HND;nan
HUN;Hungary;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;HU;HUN;HUN;nan
ISL;Iceland;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;IS;ISL;ISL;nan
IND;India;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;IN;IND;IND;nan
IDN;Indonesia;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;ID;IDN;IDN;nan
IRN;Iran;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;IR;IRN;IRN;nan
IRQ;Iraq;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;IQ;IRQ;IRQ;nan
IRL;Ireland;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;IE;IRL;IRL;nan
ISR;Israel;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;IL;ISR;ISR;nan
ITA;Italy;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;IT;ITA;ITA;nan
JAM;Jamaica;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;JM;JAM;JAM;nan
JPN;Japan;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;JP;JPN;JPN;nan
