COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
GNQ;Equatorial Guinea;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GQ;GNQ;GNQ;nan
ERI;Eritrea;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;ER;ERI;ERI;nan
EST;Estonia;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;EE;EST;EST;nan
SWZ;Swaziland;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;;;SWZ;nan
ETH;Ethiopia;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;ET;ETH;ETH;nan
FJI;Fiji;2019;Countries with constitutional provisions on public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;FJ;FJI;FJI;nan
FIN;Finland;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national administrative framework laws broadly providing for public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;FI;FIN;FIN;nan
FRA;France;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;FR;FRA;FRA;nan
GAB;Gabon;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GA;GAB;GAB;nan
GMB;Gambia;2019;Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GM;GMB;GMB;nan
GEO;Georgia;2019;Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GE;GEO;GEO;nan
DEU;Germany;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;DE;DEU;DEU;nan
GHA;Ghana;2019;Countries with constitutional provisions on public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GH;GHA;GHA;nan
GRC;Greece;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GR;GRC;GRC;nan
GRD;Grenada;2019;No;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GD;GRD;GRD;nan
GTM;Guatemala;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GT;GTM;GTM;nan
GIN;Guinea;2019;No;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GN;GIN;GIN;nan
GNB;Guinea-Bissau;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;;;GNB;nan
GUY;Guyana;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;GY;GUY;GUY;nan
HTI;Haiti;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;HT;HTI;HTI;nan
HND;Honduras;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;HN;HND;HND;nan
HUN;Hungary;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;HU;HUN;HUN;nan
ISL;Iceland;2019;No;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;IS;ISL;ISL;nan
IND;India;2019;Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;IN;IND;IND;nan
IDN;Indonesia;2019;Countries with provisions in national administrative framework laws broadly providing for public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;ID;IDN;IDN;nan
IRN;Iran;2019;Countries with constitutional provisions on public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;IR;IRN;IRN;nan
IRQ;Iraq;2019;Countries with constitutional provisions on public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;IQ;IRQ;IRQ;nan
IRL;Ireland;2019;No;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;IE;IRL;IRL;nan
ISR;Israel;2019;No;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;IL;ISR;ISR;nan
ITA;Italy;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;IT;ITA;ITA;nan
JAM;Jamaica;2019;No;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;JM;JAM;JAM;nan
JPN;Japan;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;JP;JPN;JPN;nan
JOR;Jordan;2019;Countries with constitutional provisions on public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;JO;JOR;JOR;nan
KAZ;Kazakhstan;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;KZ;KAZ;KAZ;nan
KEN;Kenya;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national administrative framework laws broadly providing for public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;KE;KEN;KEN;nan
KIR;Kiribati;2019;Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;KI;KIR;KIR;nan
PRK;North Korea;2019;Countries with constitutional provisions on public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;;;PRK;nan
KOR;South Korea;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;;;KOR;nan
XK;Kosovo;2019;No;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;XK;XKX;XK;nan
KWT;Kuwait;2019;Countries with constitutional provisions on public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;KW;KWT;KWT;nan
KGZ;Kyrgyzstan;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national administrative framework laws broadly providing for public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;;;KGZ;nan
LAO;Laos;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national administrative framework laws broadly providing for public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;;;LAO;nan
LVA;Latvia;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;LV;LVA;LVA;nan
LBN;Lebanon;2019;No;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;LB;LBN;LBN;nan
LSO;Lesotho;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;LS;LSO;LSO;nan
LBR;Liberia;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;LR;LBR;LBR;nan
LBY;Libya;2019;No;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;LY;LBY;LBY;nan
LIE;Liechtenstein;2019;Countries with constitutional provisions on public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;LI;LIE;LIE;nan
LTU;Lithuania;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national administrative framework laws broadly providing for public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;LT;LTU;LTU;nan
LUX;Luxembourg;2019;Countries with constitutional provisions on public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;LU;LUX;LUX;nan
MKD;Macedonia;2019;Countries with provisions in national administrative framework laws broadly providing for public participation AND Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;;;MKD;nan
MDG;Madagascar;2019;Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;MG;MDG;MDG;nan
MWI;Malawi;2019;Countries with provisions in national environmental framework laws broadly guaranteeing public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;MW;MWI;MWI;nan
MYS;Malaysia;2019;Countries with provisions in national administrative framework laws broadly providing for public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;MY;MYS;MYS;nan
MDV;Maldives;2019;Countries with constitutional provisions on public participation;"This indicator measures whether national laws guarantee public participation. Data is drawn from Figure 3.12: Constitutional and Statutory Guarantees of Public Participation (1972, 1992, 2017) on page 120-121, UNEP Environmental Rule of Law First Global Report 2019. Answer options include Countries with constitutional provisions on public participation; Countries with provisions in national administrative framework laws broadly providing for public participation; Countries with provisions in national environmental framework laws broadly guaranteeing public participation. No data.";;;;;;;;;;;;MV;MDV;MDV;nan
