GHO;PUBLISHSTATE;YEAR;REGION;COUNTRY;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;SEAR;THA;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;TTO;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;TUN;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;TUR;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;TUV;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;UGA;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;ARE;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;YEM;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;ZMB;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;ZWE;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
