goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;ATTR_ENDPOINT
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;288;Ghana;2020.0;1.08696;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2005.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2006.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2007.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2008.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2009.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2010.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2011.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2012.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2013.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2014.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2015.0;4.41177;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2016.0;29.41177;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2017.0;1.47059;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2018.0;26.76471;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2019.0;48.82353;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;320;Guatemala;2020.0;75.58824;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;356;India;2015.0;90.05848;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;356;India;2018.0;93.17549;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;356;India;2019.0;93.05556;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;356;India;2020.0;91.68937;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;360;Indonesia;2012.0;6.42023;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;360;Indonesia;2013.0;14.59144;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;360;Indonesia;2014.0;16.14786;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;360;Indonesia;2015.0;16.14786;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;360;Indonesia;2016.0;19.06615;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;360;Indonesia;2017.0;27.82101;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;360;Indonesia;2018.0;33.85214;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;360;Indonesia;2019.0;35.40856;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;360;Indonesia;2020.0;17.50973;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;368;Iraq;2018.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;372;Ireland;2015.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;372;Ireland;2016.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;372;Ireland;2017.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;388;Jamaica;2020.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2011.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2012.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2013.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2014.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2015.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2016.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2017.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2018.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2019.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;392;Japan;2020.0;100;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;400;Jordan;2005.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;400;Jordan;2006.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;400;Jordan;2007.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;400;Jordan;2008.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;400;Jordan;2009.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
['1'];['1.5'];['1.5.4'];SG_DSR_SILS;Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%);589;400;Jordan;2010.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;['Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.'];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_SILS&pageSize=999999999
