COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
MLT;Malta;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MT;MLT;MLT;nan
MHL;Marshall Islands;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MH;MHL;MHL;nan
MRT;Mauritania;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MR;MRT;MRT;nan
MUS;Mauritius;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MU;MUS;MUS;nan
MEX;Mexico;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MX;MEX;MEX;nan
FSM;Micronesia;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2019;No;No;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2019;No;No;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;NL;NLD;NLD;nan
NZL;New Zealand;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;NI;NIC;NIC;nan
NER;Niger;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;NE;NER;NER;nan
NGA;Nigeria;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2019;Yes;1972, 1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2019;No;No;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;PSE;nan
PAN;Panama;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2019;No;No;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2019;No;No;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2019;No;No;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2019;No;No;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2019;No;No;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2019;No;No;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2019;Yes;1972, 1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;TLS;nan
TGO;Togo;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;TGO;nan
TON;Tonga;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;GBR;nan
USA;United States;2019;Yes;1972, 1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;USA;nan
URY;Uruguay;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2019;Yes;1992, 2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2019;Yes;2017;"This indicator assesses whether the country has a national environmental framework law. The data comes from Figure. ""Countries with national environmental framework laws"". P.5. UNEP Environmental Rule of Law. First Global Report 2019.";;;;;;;;;;;;;;ZWE;nan
