COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
GMB;Gambia;2018;yes;Article 144B of the Criminal Code (Amendment) Act, 2014 No. 11 of 2014 criminalizes “a person who produces or participates in the production of, trafficks, publishes, broadcasts, procures, imports, exports or in any way abets pornography depicting images of children.” Emphasis added;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;GM;GMB;GMB;nan
GEO;Georgia;2018;yes;The Note in Article 255 of the Criminal Code of Georgia specifies that “video or audio-visual material produced by any method,…that depicts the participation of minors or of characters with the appearance of a minor in the actual, simulated or computer-generated sexual scenes or displays genitalia of a minor…” shall be considered pornographic material. Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;GE;GEO;GEO;nan
DEU;Germany;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;DE;DEU;DEU;nan
GHA;Ghana;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;GH;GHA;GHA;nan
GRC;Greece;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;GR;GRC;GRC;nan
GRD;Grenada;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;GD;GRD;GRD;nan
GTM;Guatemala;2018;yes;Article 193 ter of the Penal Code of Guatemala criminalizes “Whoever, in any way and through any means, produces, manufactures, or creates pornographic material that contains the real or simulated image or voice of one or more minors….” Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;GT;GTM;GTM;nan
GIN;Guinea;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;GN;GIN;GIN;nan
GNB;Guinea-Bissau;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;GNB;nan
GUY;Guyana;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;GY;GUY;GUY;nan
HTI;Haiti;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;HT;HTI;HTI;nan
HND;Honduras;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;HN;HND;HND;nan
HUN;Hungary;2018;yes;Article 369 of the Hungarian Criminal Code criminalizes “Any person who reproduces, transports, obtains, makes available or otherwise distributes pornographic images of a child.” Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;HU;HUN;HUN;nan
ISL;Iceland;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;IS;ISL;ISL;nan
IND;India;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;IN;IND;IND;nan
IDN;Indonesia;2018;yes;Article 1 of the Indonesian Anti-Pornography Law defines pornography as “a picture, sketch, illustration, photo, writing, sounds, sounds, moving images, animations, cartoons, conversations, gestures, or other forms of message through various forms of communication media and/or public performance, which contains obscenity or sexual exploitation….” Pornographic services are defined as “all types of pornographic services provided by individuals or corporations through live shows, cable television, television terrestrial, radio, telephone, internet, and communication other electronics ….” Article 4 criminalizes the production, duplication, dissemination, etc. of pornography that explicitly contains child pornography. Article 5 prohibits “downloading” child pornography which is further described as “to retrieve files from internet networks or other communication networks.” Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;ID;IDN;IDN;nan
IRN;Iran;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;IR;IRN;IRN;nan
IRQ;Iraq;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;IQ;IRQ;IRQ;nan
IRL;Ireland;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;IE;IRL;IRL;nan
ISR;Israel;2018;yes;Article 14 of the Penal Code of Israel criminalizes publishing “an obscene publication [that] includes the likeness of a minor.” Article 34X of the Penal Code defines “publication” to include “computer material, or any other visual representation, as well as any audiovisual means capable of presenting words or ideas, whether alone or by any means.”;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;IL;ISR;ISR;nan
ITA;Italy;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;IT;ITA;ITA;nan
JAM;Jamaica;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;JM;JAM;JAM;nan
JPN;Japan;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;JP;JPN;JPN;nan
JOR;Jordan;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;JO;JOR;JOR;nan
KAZ;Kazakhstan;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;KZ;KAZ;KAZ;nan
KEN;Kenya;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;KE;KEN;KEN;nan
KIR;Kiribati;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;KI;KIR;KIR;nan
PRK;North Korea;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;PRK;nan
KOR;South Korea;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;KOR;nan
XK;Kosovo;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;XK;XKX;XK;nan
KWT;Kuwait;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;KW;KWT;KWT;nan
KGZ;Kyrgyzstan;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;KGZ;nan
LAO;Laos;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;LAO;nan
LVA;Latvia;2018;yes;Article 166(2) of the Criminal Law of Latvia criminalizes “the downloading, acquisition, importation, production, public demonstration, advertising, or other distribution of such pornographic materials as relate or portray the sexual abuse of children.” Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LV;LVA;LVA;nan
LBN;Lebanon;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LB;LBN;LBN;nan
LSO;Lesotho;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LS;LSO;LSO;nan
LBR;Liberia;2018;yes;Article 18.16 of the Children’s Law of Liberia 2011 criminalizes storing, keeping or distributing “in any form or manner…any content of indecent images of any child or depicting any form of illegal sexual activity against a child.” Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LR;LBR;LBR;nan
LBY;Libya;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LY;LBY;LBY;nan
LIE;Liechtenstein;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LI;LIE;LIE;nan
LTU;Lithuania;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LT;LTU;LTU;nan
LUX;Luxembourg;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LU;LUX;LUX;nan
MKD;Macedonia;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;MKD;nan
MDG;Madagascar;2018;yes;Article 346 of the Penal Code of Madagascar criminalizes the dissemination of pornographic images of a child “by any means whatsoever”. Emphasis added;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MG;MDG;MDG;nan
MWI;Malawi;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MW;MWI;MWI;nan
MYS;Malaysia;2018;yes;Article 5 of the Sexual Offences Against Children Act of 2017 defines child pornography as “any description, whether in visual, audio or written form or in a combination of visual, audio or written form, or in any other manner” of a child who is doing sexually explicit conduct. Emphasis added;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MY;MYS;MYS;nan
MDV;Maldives;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MV;MDV;MDV;nan
MLI;Mali;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;ML;MLI;MLI;nan
MLT;Malta;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MT;MLT;MLT;nan
MHL;Marshall Islands;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MH;MHL;MHL;nan
MRT;Mauritania;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MR;MRT;MRT;nan
MUS;Mauritius;2018;yes;Following the recommendations of the Committee on the Rights of the Child in 2006, Government has taken measures to prepare a Children’s Bill that will incorporate the spirit of the Convention on the Rights of the Child, include all its main principles and obligations, and bring together the different pieces of legislation dealing with children under one single legislation… Provisions will be made therein to address web related offences where children are involved. Letter from S. Phokeer, Ambassador, Embassy of Mauritius, Washington, D.C., to the International Centre for Missing & Exploited Children (Nov. 9, 2018) (on file with the International Centre for Missing & Exploited Children).;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MU;MUS;MUS;nan
MEX;Mexico;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MX;MEX;MEX;nan
FSM;Micronesia;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2018;yes;Article 503-2 of the Penal Code of Morocco (consolidated version as of 5 July 2018) criminalizes “caus[ing], incit[ing] or facilitat[ing] the exploitation of children under the age of eighteen in pornography of any kind, by any means whatsoever, of a real, simulated or perceived sexual act or of any representation of the sexual organ of a child for sexual purposes.” Emphasis added;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2018;yes;Article 226 Penal Code 2015 of Mozambique makes it an offense to “possess, acquire distribute, import, export, display or assign, in any capacity or by any means” child pornography. Emphasis added;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2018;yes;"Namibia is in the process of finalizing the Draft Electronic Transactions and Cybercrime Bill. The current draft criminalises child pornography. The Bill will also provide for a provision for online child pornography and hence offers the opportunity to address the gap in the current legislation strengthening the legislative framework. ‘section 66 of the Bill provides for child pornography, which states that a person who intentionally -- (a) produces child pornography for the purpose of its distribution through an information system (b) offers or makes available child pornography through an information system or in any other manner; (c) distributes or transmits child pornography through an information system or any other manner; (d) procures or obtains child pornography through a computer system or in any other manner for himself or herself or for another person; (e) possesses child pornography in a computer system or on a computer-data storage medium or in any other form; (f) obtains access, through information and communication technologies or in any other manner to child pornography, commits an offence and is on conviction liable to a fine not exceeding N$100 000 or to imprisonment for a period not exceeding 10 years or to both such fine and such imprisonment. Letter from Mr. I.V.K. Ndjoze, Permanent Secretary, Ministry of Justice of the Republic of Namibia, Windhoek, Namibia, to the International Centre for Missing & Exploited Children (Nov. 16, 2018) (on file with the International Centre for Missing & Exploited Children)";"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;NL;NLD;NLD;nan
