COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
PRK;North Korea;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;PRK;nan
KOR;South Korea;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;KOR;nan
XK;Kosovo;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;XK;XKX;XK;nan
KWT;Kuwait;2023;Yes, a participant state;2013.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;KW;KWT;KWT;nan
KGZ;Kyrgyzstan;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;KGZ;nan
LAO;Laos;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;LAO;nan
LVA;Latvia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LV;LVA;LVA;nan
LBN;Lebanon;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LB;LBN;LBN;nan
LSO;Lesotho;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LS;LSO;LSO;nan
LBR;Liberia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LR;LBR;LBR;nan
LBY;Libya;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LY;LBY;LBY;nan
LIE;Liechtenstein;2023;Yes, a participant state;2009.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LI;LIE;LIE;nan
LTU;Lithuania;2023;Yes, a participant state;2012.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LT;LTU;LTU;nan
LUX;Luxembourg;2023;Yes, a participant state;2013.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LU;LUX;LUX;nan
MKD;Macedonia;2023;Yes, a participant state;2009.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;MKD;nan
MDG;Madagascar;2023;Yes, a participant state;2015.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MG;MDG;MDG;nan
MWI;Malawi;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MW;MWI;MWI;nan
MYS;Malaysia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MY;MYS;MYS;nan
MDV;Maldives;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MV;MDV;MDV;nan
MLI;Mali;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;ML;MLI;MLI;nan
MLT;Malta;2023;Yes, a participant state;2020.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MT;MLT;MLT;nan
MHL;Marshall Islands;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MH;MHL;MHL;nan
MRT;Mauritania;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MR;MRT;MRT;nan
MUS;Mauritius;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MU;MUS;MUS;nan
MEX;Mexico;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MX;MEX;MEX;nan
FSM;Micronesia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2023;Yes, a participant state;2015.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2023;Yes, a participant state;2018.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2023;Yes, a participant state;2009.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;NL;NLD;NLD;nan
NZL;New Zealand;2023;Yes, a participant state;2013.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;NI;NIC;NIC;nan
NER;Niger;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;NE;NER;NER;nan
NGA;Nigeria;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2023;Yes, a participant state;2012.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2023;Yes, a participant state;2019.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2023;Yes, founding participant;2008.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2023;Yes, a participant state;2009.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2023;Yes, a participant state;2009.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2023;Yes, founding participant;2008.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2023;Yes, a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2023;Yes, a participant state;2012.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2023;Yes, founding participant;2008.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2023;Yes, a participant state;2009.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2023;Yes, founding participant;2008.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2023;Yes, founding participant;2008.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;TM;TKM;TKM;nan
