COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
LBY;Libya;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;LY;LBY;LBY;nan
LIE;Liechtenstein;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;LI;LIE;LIE;nan
LTU;Lithuania;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;LT;LTU;LTU;nan
LUX;Luxembourg;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;LU;LUX;LUX;nan
MKD;Macedonia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;MKD;nan
MDG;Madagascar;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MG;MDG;MDG;nan
MWI;Malawi;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MW;MWI;MWI;nan
MYS;Malaysia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MY;MYS;MYS;nan
MDV;Maldives;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MV;MDV;MDV;nan
MLI;Mali;2022;Yes;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;ML;MLI;MLI;nan
MLT;Malta;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MT;MLT;MLT;nan
MHL;Marshall Islands;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MH;MHL;MHL;nan
MRT;Mauritania;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MR;MRT;MRT;nan
MUS;Mauritius;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MU;MUS;MUS;nan
MEX;Mexico;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MX;MEX;MEX;nan
FSM;Micronesia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2022;Yes;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;NL;NLD;NLD;nan
NZL;New Zealand;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;NI;NIC;NIC;nan
NER;Niger;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;NE;NER;NER;nan
NGA;Nigeria;2022;Yes;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2022;No data;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2022;Yes;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2022;Yes;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2022;Yes;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2022;Yes;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2022;Yes;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;GBR;nan
USA;United States;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2022;Yes;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2022;No;;This indicator records whether there are reports of children used in hostilities by state or non-state groups, based on the UN Watchlist, updated annually by the UN Secretary General in his/her report on Children and Armed Conflict and monitored by the Watchlist on Children and Armed Conflict  ;;;;;;;;;;;;;;ZWE;nan
