COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
FIN;Finland;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;FI;FIN;FIN;nan
FRA;France;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;FR;FRA;FRA;nan
GAB;Gabon;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;GA;GAB;GAB;nan
GMB;Gambia;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;GM;GMB;GMB;nan
GEO;Georgia;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;GE;GEO;GEO;nan
DEU;Germany;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;DE;DEU;DEU;nan
GHA;Ghana;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;GH;GHA;GHA;nan
GRC;Greece;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;GR;GRC;GRC;nan
GRD;Grenada;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;GD;GRD;GRD;nan
GTM;Guatemala;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;GT;GTM;GTM;nan
GIN;Guinea;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;GN;GIN;GIN;nan
GNB;Guinea-Bissau;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;;;GNB;nan
GUY;Guyana;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;GY;GUY;GUY;nan
HTI;Haiti;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;HT;HTI;HTI;nan
HND;Honduras;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;HN;HND;HND;nan
HUN;Hungary;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;HU;HUN;HUN;nan
ISL;Iceland;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;IS;ISL;ISL;nan
IND;India;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;IN;IND;IND;nan
IDN;Indonesia;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;ID;IDN;IDN;nan
IRN;Iran;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;IR;IRN;IRN;nan
IRQ;Iraq;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;IQ;IRQ;IRQ;nan
IRL;Ireland;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;IE;IRL;IRL;nan
ISR;Israel;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;IL;ISR;ISR;nan
ITA;Italy;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;IT;ITA;ITA;nan
JAM;Jamaica;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;JM;JAM;JAM;nan
JPN;Japan;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;JP;JPN;JPN;nan
JOR;Jordan;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;JO;JOR;JOR;nan
KAZ;Kazakhstan;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;KZ;KAZ;KAZ;nan
KEN;Kenya;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;KE;KEN;KEN;nan
KIR;Kiribati;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;KI;KIR;KIR;nan
PRK;North Korea;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;;;PRK;nan
KOR;South Korea;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;;;KOR;nan
XK;Kosovo;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;XK;XKX;XK;nan
KWT;Kuwait;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;KW;KWT;KWT;nan
KGZ;Kyrgyzstan;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;;;KGZ;nan
LAO;Laos;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;;;LAO;nan
LVA;Latvia;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;LV;LVA;LVA;nan
LBN;Lebanon;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;LB;LBN;LBN;nan
LSO;Lesotho;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;LS;LSO;LSO;nan
LBR;Liberia;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;LR;LBR;LBR;nan
LBY;Libya;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;LY;LBY;LBY;nan
LIE;Liechtenstein;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;LI;LIE;LIE;nan
LTU;Lithuania;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;LT;LTU;LTU;nan
LUX;Luxembourg;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;LU;LUX;LUX;nan
MKD;Macedonia;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;;;MKD;nan
MDG;Madagascar;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MG;MDG;MDG;nan
MWI;Malawi;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MW;MWI;MWI;nan
MYS;Malaysia;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MY;MYS;MYS;nan
MDV;Maldives;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MV;MDV;MDV;nan
MLI;Mali;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;ML;MLI;MLI;nan
MLT;Malta;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MT;MLT;MLT;nan
MHL;Marshall Islands;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MH;MHL;MHL;nan
MRT;Mauritania;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MR;MRT;MRT;nan
MUS;Mauritius;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MU;MUS;MUS;nan
MEX;Mexico;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MX;MEX;MEX;nan
FSM;Micronesia;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2023;Yes;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2023;No;This indicator notes whether a country is or is not a member of the WePROTECT Global Alliance (WPGA), a global movement that brings together companies, civil society and governments to transform how online child sexual exploitation is dealt with worldwide. Members of WeProtect Global Alliance receive support in developing national responses to online child sexual exploitation guided by theWePROTECT Model National Response to Child Sexual Exploitation and Abuse. As yet there are no reports on member countries activities, so the indicator assumes that membership of the Alliance signals a commitment to take action.;;;;;;;;;;;;MA;MAR;MAR;nan
