COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
EGY;Egypt;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;EG;EGY;EGY;nan
SLV;El Salvador;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;SV;SLV;SLV;nan
GNQ;Equatorial Guinea;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GQ;GNQ;GNQ;nan
ERI;Eritrea;2019;Countries where laws do not address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;ER;ERI;ERI;nan
EST;Estonia;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;EE;EST;EST;nan
SWZ;Swaziland;2019;Countries with national laws that make significant progress toward addressing indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;;;SWZ;nan
ETH;Ethiopia;2019;Countries with national laws that reflect limited progress in addressing indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;ET;ETH;ETH;nan
FJI;Fiji;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;FJ;FJI;FJI;nan
FIN;Finland;2019;Countries where laws do not address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;FI;FIN;FIN;nan
FRA;France;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;FR;FRA;FRA;nan
GAB;Gabon;2019;Countries where laws do not address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GA;GAB;GAB;nan
GMB;Gambia;2019;Countries with national laws that make significant progress toward addressing indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GM;GMB;GMB;nan
GEO;Georgia;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GE;GEO;GEO;nan
DEU;Germany;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;DE;DEU;DEU;nan
GHA;Ghana;2019;Countries where national laws fully address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GH;GHA;GHA;nan
GRC;Greece;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GR;GRC;GRC;nan
GRD;Grenada;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GD;GRD;GRD;nan
GTM;Guatemala;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GT;GTM;GTM;nan
GIN;Guinea;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GN;GIN;GIN;nan
GNB;Guinea-Bissau;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;;;GNB;nan
GUY;Guyana;2019;Countries with national laws that make significant progress toward addressing indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;GY;GUY;GUY;nan
HTI;Haiti;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;HT;HTI;HTI;nan
HND;Honduras;2019;Countries where national laws fully address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;HN;HND;HND;nan
HUN;Hungary;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;HU;HUN;HUN;nan
ISL;Iceland;2019;Countries where laws do not address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;IS;ISL;ISL;nan
IND;India;2019;Countries with national laws that make significant progress toward addressing indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;IN;IND;IND;nan
IDN;Indonesia;2019;Countries with national laws that reflect limited progress in addressing indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;ID;IDN;IDN;nan
IRN;Iran;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;IR;IRN;IRN;nan
IRQ;Iraq;2019;Countries where laws do not address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;IQ;IRQ;IRQ;nan
IRL;Ireland;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;IE;IRL;IRL;nan
ISR;Israel;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;IL;ISR;ISR;nan
ITA;Italy;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;IT;ITA;ITA;nan
JAM;Jamaica;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;JM;JAM;JAM;nan
JPN;Japan;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;JP;JPN;JPN;nan
JOR;Jordan;2019;Countries where laws do not address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;JO;JOR;JOR;nan
KAZ;Kazakhstan;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;KZ;KAZ;KAZ;nan
KEN;Kenya;2019;Countries where national laws fully address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;KE;KEN;KEN;nan
KIR;Kiribati;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;KI;KIR;KIR;nan
PRK;North Korea;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;;;PRK;nan
KOR;South Korea;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;;;KOR;nan
XK;Kosovo;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;XK;XKX;XK;nan
KWT;Kuwait;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;KW;KWT;KWT;nan
KGZ;Kyrgyzstan;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;;;KGZ;nan
LAO;Laos;2019;Countries with national laws that reflect limited progress in addressing indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;;;LAO;nan
LVA;Latvia;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;LV;LVA;LVA;nan
LBN;Lebanon;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;LB;LBN;LBN;nan
LSO;Lesotho;2019;Countries with national laws that make significant progress toward addressing indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;LS;LSO;LSO;nan
LBR;Liberia;2019;Countries with national laws that reflect limited progress in addressing indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;LR;LBR;LBR;nan
LBY;Libya;2019;Countries where laws do not address indigenous land tenure;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;LY;LBY;LBY;nan
LIE;Liechtenstein;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;LI;LIE;LIE;nan
LTU;Lithuania;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;LT;LTU;LTU;nan
LUX;Luxembourg;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;LU;LUX;LUX;nan
MKD;Macedonia;2019;No data;"This indicator assesses whether national laws recognise indigenous land tenure. Data is taken from Figure 4.6: Countries Recognizing Indigenous and Community Rights to Land at the National Level (2016), Countries recognizing indigenous land tenure in national laws. In UNEP Environmental Rule of Law First Global Report 2019. Answer options include
Countries where national laws fully address indigenous land tenure
Countries with national laws that make significant progress toward addressing indigenous land tenure
Countries with national laws that reflect limited progress in addressing indigenous land tenure
Countries where laws do not address indigenous land tenure";;;;;;;;;;;;;;MKD;nan
