COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
THA;Thailand;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2018;Yes there is legislation specific to CSAM but it does NOT have an adequate CSAM definition;;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2018;Yes there is legislation specific to CSAM but it does NOT have an adequate CSAM definition;;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2018;Yes there is legislation specific to CSAM but it does NOT have an adequate CSAM definition;;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2018;No legislation;;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2018;Yes there is legislation specific to CSAM but it does NOT have an adequate CSAM definition;;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;For the purposes of this report, the United Kingdom includes England and Wales. The Protection of Children (Northern Ireland) Order 1978, Section 3, criminalizes one who takes, permits to be taken, distributes, shows, possesses with a view to its distribution, or publishes an indecent photograph or pseudo-photograph of a child under the age of 18. The term “indecent photograph” includes film, a copy of an indecent photograph or film, and an indecent photograph comprised in a film. An “indecent pseudo-photograph” includes a copy of an indecent pseudo-photograph and data stored on a computer disc or by other electronic means which is capable of conversion. A “pseudo-photograph” means an image, whether produced by computergraphics or otherwise, which appears to be a photograph. In Section 52 of the Civic Government (Scotland) Act 1982 (amended), the law criminalizes one who takes, permits to be taken, distributes, shows, possesses with a view to its distribution, or publishes an indecent photograph or pseudo-photograph of a child under the age of 18. The term “indecent photograph” is not defined. A “pseudo-photograph” means an image, whether produced by computergraphics or otherwise, which appears to be a photograph. Section 52A further criminalizes possession of indecent photographs or pseudo-photographs of children.;;;;;;;;;;;;;;GBR;nan
USA;United States;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2018;Yes there is legislation specific to CSAM but it does NOT have an adequate CSAM definition;;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2018;Yes there is legislation specific to CSAM but it does NOT have an adequate CSAM definition;;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2018;Yes there is legislation specific to CSAM but it does NOT have an adequate CSAM definition;;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2018;No legislation;;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2018;Yes there is legislation specific to CSAM but it does NOT have an adequate CSAM definition;;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2018;Yes there is legislation specific to CSAM and it has an adequate CSAM definition;;;;;;;;;;;;;;;ZWE;nan
