COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
ISL;Iceland;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2094;;;;;;;;;;;;IS;ISL;ISL;nan
IND;India;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2095;;;;;;;;;;;;IN;IND;IND;nan
IDN;Indonesia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2096;;;;;;;;;;;;ID;IDN;IDN;nan
IRN;Iran;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2097;;;;;;;;;;;;IR;IRN;IRN;nan
IRQ;Iraq;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2098;;;;;;;;;;;;IQ;IRQ;IRQ;nan
IRL;Ireland;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2099;;;;;;;;;;;;IE;IRL;IRL;nan
ISR;Israel;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2100;;;;;;;;;;;;IL;ISR;ISR;nan
ITA;Italy;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2101;;;;;;;;;;;;IT;ITA;ITA;nan
JAM;Jamaica;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2102;;;;;;;;;;;;JM;JAM;JAM;nan
JPN;Japan;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2103;;;;;;;;;;;;JP;JPN;JPN;nan
JOR;Jordan;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2104;;;;;;;;;;;;JO;JOR;JOR;nan
KAZ;Kazakhstan;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2105;;;;;;;;;;;;KZ;KAZ;KAZ;nan
KEN;Kenya;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2106;;;;;;;;;;;;KE;KEN;KEN;nan
KIR;Kiribati;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2107;;;;;;;;;;;;KI;KIR;KIR;nan
PRK;North Korea;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2108;;;;;;;;;;;;;;PRK;nan
KOR;South Korea;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2109;;;;;;;;;;;;;;KOR;nan
XK;Kosovo;2019;No;;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2110;;;;;;;;;;;;XK;XKX;XK;nan
KWT;Kuwait;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2111;;;;;;;;;;;;KW;KWT;KWT;nan
KGZ;Kyrgyzstan;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2112;;;;;;;;;;;;;;KGZ;nan
LAO;Laos;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2113;;;;;;;;;;;;;;LAO;nan
LVA;Latvia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2114;;;;;;;;;;;;LV;LVA;LVA;nan
LBN;Lebanon;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2115;;;;;;;;;;;;LB;LBN;LBN;nan
LSO;Lesotho;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2116;;;;;;;;;;;;LS;LSO;LSO;nan
LBR;Liberia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2117;;;;;;;;;;;;LR;LBR;LBR;nan
LBY;Libya;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2118;;;;;;;;;;;;LY;LBY;LBY;nan
LIE;Liechtenstein;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2119;;;;;;;;;;;;LI;LIE;LIE;nan
LTU;Lithuania;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2120;;;;;;;;;;;;LT;LTU;LTU;nan
LUX;Luxembourg;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2121;;;;;;;;;;;;LU;LUX;LUX;nan
MKD;Macedonia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2122;;;;;;;;;;;;;;MKD;nan
MDG;Madagascar;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2123;;;;;;;;;;;;MG;MDG;MDG;nan
MWI;Malawi;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2124;;;;;;;;;;;;MW;MWI;MWI;nan
MYS;Malaysia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2125;;;;;;;;;;;;MY;MYS;MYS;nan
MDV;Maldives;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2126;;;;;;;;;;;;MV;MDV;MDV;nan
MLI;Mali;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2127;;;;;;;;;;;;ML;MLI;MLI;nan
MLT;Malta;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2128;;;;;;;;;;;;MT;MLT;MLT;nan
MHL;Marshall Islands;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2129;;;;;;;;;;;;MH;MHL;MHL;nan
MRT;Mauritania;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2130;;;;;;;;;;;;MR;MRT;MRT;nan
MUS;Mauritius;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2131;;;;;;;;;;;;MU;MUS;MUS;nan
MEX;Mexico;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2132;;;;;;;;;;;;MX;MEX;MEX;nan
FSM;Micronesia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2133;;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2019;No;;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2134;;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2019;No;;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2135;;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2136;;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2137;;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2138;;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2139;;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2140;;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2141;;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2019;No;;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2142;;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2143;;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2144;;;;;;;;;;;;NL;NLD;NLD;nan
NZL;New Zealand;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2145;;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2146;;;;;;;;;;;;NI;NIC;NIC;nan
NER;Niger;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2147;;;;;;;;;;;;NE;NER;NER;nan
NGA;Nigeria;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2148;;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2149;;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2150;;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2151;;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2152;;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2019;No;;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2153;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2154;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2155;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2156;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2157;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2158;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2159;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2160;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2161;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2162;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2163;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2164;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2165;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2166;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2167;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2168;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2169;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2170;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2171;;;;;;;;;;;;SA;SAU;SAU;nan
