;TIME_PERIOD;RAW_OBS_VALUE;COUNTRY_ISO_3;_merge;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR
102;2022.0;0;LUX;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
103;2022.0;3;MKD;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
104;2022.0;3;MDG;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
105;2022.0;2;MWI;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
106;2022.0;5;MYS;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
107;2022.0;0;MDV;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
108;2022.0;4;MLI;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
109;2022.0;0;MLT;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
110;2022.0;0;MHL;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
111;2022.0;4;MRT;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
112;2022.0;3;MUS;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
113;2022.0;3;MEX;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
114;2022.0;0;FSM;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
115;2022.0;2;MDA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
116;2022.0;0;MCO;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
117;2022.0;0;MNG;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
118;2022.0;2;MNE;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
119;2022.0;3;MAR;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
120;2022.0;3;MOZ;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
121;2022.0;5+;MMR;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
122;2022.0;2;NAM;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
123;2022.0;0;NRU;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
124;2022.0;3;NPL;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
125;2022.0;2;NLD;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
126;2022.0;2;NZL;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
127;2022.0;0;NIC;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
128;2022.0;3;NER;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
129;2022.0;4;NGA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
130;2022.0;1;NOR;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
131;2022.0;4;OMN;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
132;2022.0;5;PAK;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
133;2022.0;0;PLW;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
134;2022.0;5+;PSE;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
135;2022.0;3;PAN;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
136;2022.0;0;PNG;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
137;2022.0;3;PRY;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
138;2022.0;4;PER;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
139;2022.0;5;PHL;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
140;2022.0;3;POL;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
141;2022.0;2;PRT;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
142;2022.0;4;QAT;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
143;2022.0;4;ROU;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
144;2022.0;3;RUS;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
145;2022.0;3;RWA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
146;2022.0;0;KNA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
147;2022.0;0;LCA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
148;2022.0;0;VCT;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
149;2022.0;0;WSM;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
150;2022.0;0;SMR;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
151;2022.0;0;STP;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
152;2022.0;4;SAU;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
153;2022.0;4;SEN;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
154;2022.0;4;SRB;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
155;2022.0;0;SYC;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
156;2022.0;4;SLE;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
157;2022.0;2;SGP;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
158;2022.0;2;SVK;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
159;2022.0;0;SVN;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
160;2022.0;0;SLB;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
161;2022.0;5+;SOM;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
162;2022.0;3;ZAF;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
163;2022.0;5+;SSD;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
164;2022.0;2;ESP;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
165;2022.0;4;LKA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
166;2022.0;5;SDN;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
167;2022.0;0;SUR;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
168;2022.0;1;SWE;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
169;2022.0;2;CHE;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
170;2022.0;5+;SYR;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
171;2022.0;0;TJK;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
172;2022.0;4;TZA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
173;2022.0;5;THA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
174;2022.0;0;TLS;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
175;2022.0;2;TGO;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
176;2022.0;0;TON;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
177;2022.0;4;TTO;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
178;2022.0;5;TUN;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
179;2022.0;5;TUR;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
180;2022.0;0;TKM;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
181;2022.0;0;TUV;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
182;2022.0;4;UGA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
183;2022.0;5;UKR;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
184;2022.0;5;ARE;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
185;2022.0;3;GBR;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
186;2022.0;4;USA;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
187;2022.0;2;URY;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
188;2022.0;0;UZB;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
189;2022.0;0;VUT;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
190;2022.0;4;VEN;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
191;2022.0;4;VNM;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
192;2022.0;5+;YEM;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
193;2022.0;4;ZMB;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
194;2022.0;5;ZWE;both;Trade union representation;Workplace;Decent working conditions;Enforcement;WP_DW_EN_TRUNRE;https://www.globalrightsindex.org/en/2022/countries/bdi;International Trade Union Confederation;Trade union density rate (%);;IDX;;(2017). Workers’ rights in law.;nan;2023
