;TIME_PERIOD;RAW_OBS_VALUE;COUNTRY_ISO_3;_merge;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR
58;2022.0;6046.0;FJI;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
59;2022.0;10904.0;FIN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
60;2022.0;227465.0;FRA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
61;2022.0;2440.0;GAB;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
62;2022.0;437.0;GMB;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
63;2022.0;12966.0;GEO;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
64;2022.0;138193.0;DEU;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
65;2022.0;21909.0;GHA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
66;2022.0;43345.0;GRC;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
67;2022.0;841.0;GRD;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
68;2022.0;87390.0;GTM;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
69;2022.0;4559.0;GIN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
70;2022.0;222.0;GNB;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
71;2022.0;4145.0;GUY;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
72;2022.0;5229.0;HTI;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
73;2022.0;70697.0;HND;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
74;2022.0;109434.0;HUN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
75;2022.0;2739.0;ISL;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
76;2022.0;5675324.0;IND;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
77;2022.0;1878011.0;IDN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
78;2022.0;263769.0;IRN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
79;2022.0;905883.0;IRQ;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
80;2022.0;19770.0;IRL;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
81;2022.0;22250.0;ISR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
82;2022.0;96512.0;ITA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
83;2022.0;5953.0;JAM;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
84;2022.0;92510.0;JPN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
85;2022.0;73355.0;JOR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
86;2022.0;17055.0;KAZ;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
87;2022.0;21745.0;KEN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
88;2022.0;250.0;KIR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
89;2023.0;;PRK;right_only;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
90;2022.0;69407.0;KOR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
91;2023.0;;XKX;right_only;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
92;2022.0;58456.0;KWT;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
93;2022.0;6993.0;KGZ;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
94;2022.0;26507.0;LAO;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
95;2022.0;3688.0;LVA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
96;2022.0;24863.0;LBN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
97;2022.0;2708.0;LSO;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
98;2022.0;6375.0;LBR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
99;2022.0;163336.0;LBY;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
100;2022.0;48.0;LIE;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
101;2022.0;16603.0;LTU;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
102;2022.0;2004.0;LUX;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
103;2022.0;9369.0;MKD;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
104;2022.0;56537.0;MDG;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
105;2022.0;1932.0;MWI;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
106;2022.0;197659.0;MYS;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
107;2022.0;7813.0;MDV;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
108;2022.0;2930.0;MLI;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
109;2022.0;4713.0;MLT;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
110;2022.0;132.0;MHL;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
111;2022.0;6606.0;MRT;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
112;2022.0;5751.0;MUS;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
113;2022.0;815792.0;MEX;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
114;2023.0;;FSM;right_only;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
115;2022.0;8372.0;MDA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
116;2022.0;391.0;MCO;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
117;2022.0;25716.0;MNG;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
