;TIME_PERIOD;RAW_OBS_VALUE;COUNTRY_ISO_3;_merge;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR;ATTR_ENCODING_LABELS
43;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CUB;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
44;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CYP;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
45;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CZE;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
46;2023.0;4;DNK;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
47;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;DJI;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
48;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;DMA;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
49;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;DOM;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
50;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;ECU;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
51;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;EGY;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
52;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;SLV;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
53;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GNQ;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
54;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;ERI;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
55;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;EST;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
56;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;SWZ;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
57;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;ETH;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
58;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;FJI;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
59;2023.0;4;FIN;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
60;2023.0;4;FRA;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
61;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GAB;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
62;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GMB;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
63;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GEO;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
64;2023.0;4;DEU;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
65;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GHA;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
66;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GRC;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
67;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GRD;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
68;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GTM;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
69;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GIN;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
70;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GNB;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
71;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GUY;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
72;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;HTI;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
73;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;HND;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
74;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;HUN;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
75;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;ISL;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
76;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;IND;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
77;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;IDN;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
78;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;IRN;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
79;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;IRQ;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
80;2023.0;4;IRL;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
81;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;ISR;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
82;2023.0;4;ITA;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
83;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;JAM;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
84;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;JPN;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
85;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;JOR;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
86;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;KAZ;both;National Action Plan on Business and Human Rights;Workplace;Decent working conditions;Enforcement;WP_DW_EN_NAPBHR;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;UNICEF research;National Action Plan on Business and Human Rights;;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;2023;"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one"
